"";"ApplicationNumber";"Mark";"MarkCurrentStatusCode";"ApplicationDate";"ExpiryDate";"DEPOSANT";"DEPOTIT";"MarkFeature";"url";"search";"FranceX";"depo";"titulaire"
"332";"4417081";"agence française pour la biodiversité";"Marque enregistrée";20180104;20280105;"agence française pour la biodiversité";"office français de la biodiversité, établissement public à caractère administratif";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4417081";"EtablissementPublic";"Français[e]";"agence française pour la biodiversité office français de la biodiversité, établissement public à caractère administratif";"EPA"
"333";"4359685";"iledefrance mobilites";"Marque enregistrée";20170505;20270505;"syndicat des transports d&apos;ile de france, etablissement public administratif local";"ile-de-france mobilites, etablissement public administratif";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4359685";"EtablissementPublic";"Autre France";"syndicat des transports d&apos;ile de france, etablissement public administratif local ile-de-france mobilites, etablissement public administratif";"EPA"
"334";"4359694";"iledefrance mobilites";"Marque enregistrée";20170505;20270505;"syndicat des transports d&apos;ile de france, etablissement public administratif local";"ile-de-france mobilites, etablissement public administratif";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4359694";"EtablissementPublic";"Autre France";"syndicat des transports d&apos;ile de france, etablissement public administratif local ile-de-france mobilites, etablissement public administratif";"EPA"
"335";"4235909";"efs établissement français du sang";"Marque enregistrée";20151222;20251222;"etablissement francais du sang, etablissement public national à caractère administratif";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4235909";"EtablissementPublic";"Français[e]";"etablissement francais du sang, etablissement public national à caractère administratif NA";"EPA"
"336";"4235914";"efs établissement français du sang du donneur aux patients";"Marque enregistrée";20151222;20251222;"etablissement francais du sang, etablissement public national à caractère administratif";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4235914";"EtablissementPublic";"Français[e]";"etablissement francais du sang, etablissement public national à caractère administratif NA";"EPA"
"337";"4209634";"terre d&apos;amazonie française";"Marque enregistrée";20150914;20250914;"comite du tourisme de la guyane, etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4209634";"EtablissementPublic";"Français[e]";"comite du tourisme de la guyane, etablissement public administratif NA";"EPA"
"338";"4200277";"comedie francaise";"Marque enregistrée";20150729;20250729;"comédie-française, etablissement public local à caractère industriel ou commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4200277";"EtablissementPublic";"Français[e]";"comédie-française, etablissement public local à caractère industriel ou commercial NA";"Etablissement public"
"339";"4167773";"upf universite de la polynesie francaise";"Marque enregistrée";20150325;20250325;"université de la polynésie française, etablissement public à caractère scientifique, culturel et professionnel";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4167773";"EtablissementPublic";"Français[e]";"université de la polynésie française, etablissement public à caractère scientifique, culturel et professionnel NA";"EPSCP"
"340";"4156911";"agence française de santé publique";"Marque enregistrée";20150213;20250213;"institut de veille sanitaire, etablissement public de d&apos;état";"agence nationale de santé publique";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4156911";"EtablissementPublic";"Français[e]";"institut de veille sanitaire, etablissement public de d&apos;état agence nationale de santé publique";"Etablissement public"
"341";"4156323";"cismef catalogue et index des sites medicaux de langue francaise";"Marque enregistrée";20150123;20250123;"chu-hôpitaux de rouen, établissement public de santé";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4156323";"EtablissementPublic";"Français[e]";"chu-hôpitaux de rouen, établissement public de santé NA";"Etablissement public"
"342";"4148785";"équitation de tradition française";"Demande totalement rejetée";20150115;NA;"institut français du cheval et de l&apos;équitation, établissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4148785";"EtablissementPublic";"Français[e]";"institut français du cheval et de l&apos;équitation, établissement public NA";"Etablissement public"
"343";"4146597";"tram 2030 notre tramway à la française";"Marque enregistrée";20150107;20250107;"régie autonome des transports parisiens, etablissement public à caractère industriel et commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4146597";"EtablissementPublic";"Français[e]";"régie autonome des transports parisiens, etablissement public à caractère industriel et commercial NA";"EPIC"
"344";"4138869";"businessfrance";"Marque enregistrée";20141203;20241203;"ubifrance, etablissement public à caractère industriel et commercial";"business france";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4138869";"EtablissementPublic";"X France";"ubifrance, etablissement public à caractère industriel et commercial business france";"EPIC"
"345";"4129394";"businessfrance";"Marque enregistrée";20141028;20241028;"ubifrance, etablissement public à caractère industriel et commercial";"business france";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4129394";"EtablissementPublic";"X France";"ubifrance, etablissement public à caractère industriel et commercial business france";"EPIC"
"346";"4129411";"businessfrance";"Marque enregistrée";20141028;20241028;"ubifrance, etablissement public à caractère industriel et commercial";"business france";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4129411";"EtablissementPublic";"X France";"ubifrance, etablissement public à caractère industriel et commercial business france";"EPIC"
"347";"4115436";"businessfrance";"Marque enregistrée";20140903;20240903;"ubifrance, etablissement public à caractère industriel et commercial";"business france";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4115436";"EtablissementPublic";"X France";"ubifrance, etablissement public à caractère industriel et commercial business france";"EPIC"
"348";"4108675";"français operandi";"Marque enregistrée";20140728;20240728;"chambre de commerce et d&apos;industrie de région paris ile-de-france, etablissement public administratif de l&apos;etat";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4108675";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de région paris ile-de-france, etablissement public administratif de l&apos;etat NA";"EPA"
"349";"4094498";"français.3.0";"Marque enregistrée";20140530;20240530;"chambre de commerce et d&apos;industrie de région paris ile-de-france, etablissement public administratif de l&apos;etat";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4094498";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de région paris ile-de-france, etablissement public administratif de l&apos;etat NA";"EPA"
"350";"4079694";"centre de langue française quand le français est une force";"Marque enregistrée";20140328;20240328;"chambre de commerce et d&apos;industrie de region paris-ile-de-france, etablissement public";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4079694";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de region paris-ile-de-france, etablissement public NA";"Etablissement public"
"351";"4071369";"ofii office français de l&apos;immigration et de l&apos;intégration";"Marque enregistrée";20140212;20240212;"office français de l&apos;immigration et de l&apos;intégration, établissement public administratif";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4071369";"EtablissementPublic";"Français[e]";"office français de l&apos;immigration et de l&apos;intégration, établissement public administratif NA";"EPA"
"352";"4050888";"amazonie française… sous mon toit… c&apos;est chez toi!";"Marque enregistrée";20131129;20231129;"comite du tourisme de la guyane, etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4050888";"EtablissementPublic";"Français[e]";"comite du tourisme de la guyane, etablissement public administratif NA";"EPA"
"353";"4050869";"amazonie française la forêt respire… inspirez!";"Marque enregistrée";20131128;20231128;"comite du tourisme de la guyane, etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4050869";"EtablissementPublic";"Français[e]";"comite du tourisme de la guyane, etablissement public administratif NA";"EPA"
"354";"4050871";"amazonie française… en bonne compagnie… …suivez le guide dans sa forêt!";"Marque enregistrée";20131128;20231128;"comite du tourisme de la guyane, etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4050871";"EtablissementPublic";"Français[e]";"comite du tourisme de la guyane, etablissement public administratif NA";"EPA"
"355";"4036778";"etablissement francais du sang";"Marque enregistrée";20131002;20231002;"etablissement francais du sang, etablissement public national à caractère administratif";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4036778";"EtablissementPublic";"Français[e]";"etablissement francais du sang, etablissement public national à caractère administratif NA";"EPA"
"356";"4036779";"efs établissement français du sang";"Marque enregistrée";20131002;20231002;"etablissement francais du sang, etablissement public national à caractère administratif";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4036779";"EtablissementPublic";"Français[e]";"etablissement francais du sang, etablissement public national à caractère administratif NA";"EPA"
"357";"4005510";"agoa sanctuaire mammifères marins french west indies antilles françaises";"Marque renouvelée";20130517;20330517;"office français de la biodiversité, établissement public national à caractère administratif";"agence française pour la biodiversité,office français de la biodiversité, établissement public à caractère administratif";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4005510";"EtablissementPublic";"Français[e]";"office français de la biodiversité, établissement public national à caractère administratif agence française pour la biodiversité,office français de la biodiversité, établissement public à caractère administratif";"EPA"
"358";"3990912";"comédie-française";"Marque expirée";20130318;20230318;"comédie-française, etablissement public local à caractère industriel ou commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3990912";"EtablissementPublic";"Français[e]";"comédie-française, etablissement public local à caractère industriel ou commercial NA";"Etablissement public"
"359";"3990917";"comédie-française 1680";"Marque expirée";20130318;20230318;"comédie-française, etablissement public local à caractère industriel ou commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3990917";"EtablissementPublic";"Français[e]";"comédie-française, etablissement public local à caractère industriel ou commercial NA";"Etablissement public"
"360";"3981902";"tricentenaire de l ecole francaise de danse 1713 2013";"Marque expirée";20130211;20230211;"opera national de paris, etablissement public national";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3981902";"EtablissementPublic";"Français[e]";"opera national de paris, etablissement public national NA";"Etablissement public"
"361";"3919901";"planète français";"Marque expirée";20120514;20220514;"cndp (centre national de documentation pedagogique), etablissement public à caractère administratif, @ 4 daj";"reseau canope";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3919901";"EtablissementPublic";"Français[e]";"cndp (centre national de documentation pedagogique), etablissement public à caractère administratif, @ 4 daj reseau canope";"EPA"
"362";"3899490";"ifmas institut français des matériaux agro-sourcés";"Marque expirée";20120222;20220222;"institut national de la recherche agronomique, etablissement public à caractère scientifique et technologique";"institut francais des materiaux agro sources";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3899490";"EtablissementPublic";"Français[e]";"institut national de la recherche agronomique, etablissement public à caractère scientifique et technologique institut francais des materiaux agro sources";"EPST"
"363";"3899265";"institut français des matériaux agro-sourcés";"Marque expirée";20120221;20220221;"institut national de la recherche agronomique, etablissement public à caractère scientifique et technologique";"institut des materiaux agro sources";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3899265";"EtablissementPublic";"Français[e]";"institut national de la recherche agronomique, etablissement public à caractère scientifique et technologique institut des materiaux agro sources";"EPST"
"364";"3883790";"afime association française des instituts du mentorat entrepreneurial";"Marque renouvelée";20111209;20311209;"chambre de commerce et d&apos;industrie de region paris ile-de-france (cci idf), etablissement public administratif";"chambre de commerce et d&apos;industrie de region paris ile-de-france";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3883790";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de region paris ile-de-france (cci idf), etablissement public administratif chambre de commerce et d&apos;industrie de region paris ile-de-france";"EPA"
"365";"3870028";"e aefe agence pour l&apos;enseignement français à l&apos;étranger";"Marque expirée";20111026;20211026;"agence pour l&apos;enseignement français à l&apos;étranger, établissement public à caractère administratif";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3870028";"EtablissementPublic";"Français[e]";"agence pour l&apos;enseignement français à l&apos;étranger, établissement public à caractère administratif NA";"EPA"
"366";"3867139";"ferrandi, école française de gastronomie";"Marque renouvelée";20111012;20311012;"chambre de commerce et d&apos;industrie de region paris ile-de-france (cci idf), etablissement public administratif";"chambre de commerce et d industrie de paris,chambre de commerce et d industrie de region paris ile de france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3867139";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de region paris ile-de-france (cci idf), etablissement public administratif chambre de commerce et d industrie de paris,chambre de commerce et d industrie de region paris ile de france";"EPA"
"367";"3866333";"bookfrance";"Marque expirée";20111011;20211011;"centre national du livre, etablissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3866333";"EtablissementPublic";"X France";"centre national du livre, etablissement public NA";"Etablissement public"
"368";"3866335";"francelivre";"Marque expirée";20111011;20211011;"centre national du livre, établissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3866335";"EtablissementPublic";"France X";"centre national du livre, établissement public NA";"Etablissement public"
"369";"3849950";"iceff institut de certification et de formation au francais au coeur du francais des affaires !";"Marque expirée";20110729;20210729;"chambre de commerce et d&apos;industrie de paris, etablissement public administratif de l&apos;etat";"chambre de commerce et d industrie de region paris ile de france";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3849950";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de paris, etablissement public administratif de l&apos;etat chambre de commerce et d industrie de region paris ile de france";"EPA"
"370";"3828748";"ifé institut français de l&apos;éducation";"Marque renouvelée";20110429;20310429;"ecole normale superieure de lyon (ens), etablissement public à caractère scientifique, culturel et professionnel (epscp)";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3828748";"EtablissementPublic";"Français[e]";"ecole normale superieure de lyon (ens), etablissement public à caractère scientifique, culturel et professionnel (epscp) NA";"EPSCP"
"371";"3796880";"afd agence francaise de developpement";"Marque expirée";20110112;20210112;"agence française de développement, établissement public industriel et commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3796880";"EtablissementPublic";"Français[e]";"agence française de développement, établissement public industriel et commercial NA";"EPIC"
"372";"3794599";"elfe etude longitudinale francaise depuis l&apos;enfance";"Marque renouvelée";20101227;20301227;"institut national d&apos;études démographiques, etablissement public scientifique et technologique";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3794599";"EtablissementPublic";"Français[e]";"institut national d&apos;études démographiques, etablissement public scientifique et technologique NA";"EPST"
"373";"3752881";"agence du sport français";"Marque expirée";20100710;20200710;"cnds, etablissement public administratif";"agence nationale du sport";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3752881";"EtablissementPublic";"Français[e]";"cnds, etablissement public administratif agence nationale du sport";"EPA"
"374";"3733338";"centre hospitalier de la polynésie française chpf";"Marque expirée";20100419;20200419;"centre hospitalier de la polynésie française, etablissement public administratif";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3733338";"EtablissementPublic";"Français[e]";"centre hospitalier de la polynésie française, etablissement public administratif NA";"EPA"
"375";"3726307";"enifrance";"Marque expirée";20100331;20200331;"ecole nationale d&apos;ingénieurs de saint etienne, etablissement public national à caractère scientifique, culturel et professionne";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3726307";"EtablissementPublic";"X France";"ecole nationale d&apos;ingénieurs de saint etienne, etablissement public national à caractère scientifique, culturel et professionne NA";"EPSCP"
"376";"3666119";"ifu institut français d&apos;urbanisme";"Marque expirée";20090723;20190723;"université paris-viii, établissement public à caractère scientifique, culturel et professionnel";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3666119";"EtablissementPublic";"Français[e]";"université paris-viii, établissement public à caractère scientifique, culturel et professionnel NA";"EPSCP"
"377";"3650979";"baccalaureat republique francaise";"Marque renouvelée";20090515;20290515;"la monnaie de paris, etablissement public à caractère industriel et commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3650979";"EtablissementPublic";"Français[e]";"la monnaie de paris, etablissement public à caractère industriel et commercial NA";"EPIC"
"378";"3650714";"bibliographie nationale francaise";"Marque renouvelée";20090427;20290427;"bibliotheque nationale de france, etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3650714";"EtablissementPublic";"Français[e]";"bibliotheque nationale de france, etablissement public administratif NA";"EPA"
"379";"3633047";"dfp diplôme de français professionnel";"Marque renouvelée";20090227;20290227;"chambre de commerce et d&apos;industrie de region paris ile-de-france, etablissement public administratif";"chambre de commerce et d industrie de region paris ile de france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3633047";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de region paris ile-de-france, etablissement public administratif chambre de commerce et d industrie de region paris ile de france";"EPA"
"380";"3621485";"cnc a archives francaises du film";"Marque expirée";20081223;20181223;"centre national de la cinématographie etablissement public administratif";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3621485";"EtablissementPublic";"Français[e]";"centre national de la cinématographie etablissement public administratif NA";"EPA"
"381";"3621491";"archives françaises du film";"Marque expirée";20081223;20181223;"centre national de la cinématographie etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3621491";"EtablissementPublic";"Français[e]";"centre national de la cinématographie etablissement public administratif NA";"EPA"
"382";"3559987";"afd agence française de développement";"Marque expirée";20080303;20180303;"agence française de développement établissement public industriel et commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3559987";"EtablissementPublic";"Français[e]";"agence française de développement établissement public industriel et commercial NA";"EPIC"
"383";"3546005";"universite française de dubai lyon lumiere";"Marque expirée";20071217;20171217;"universite lumiere lyon 2 etablissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3546005";"EtablissementPublic";"Français[e]";"universite lumiere lyon 2 etablissement public NA";"Etablissement public"
"384";"3546013";"universite française de dubai";"Marque expirée";20071217;20171217;"universite lumiere lyon 2 etablissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3546013";"EtablissementPublic";"Français[e]";"universite lumiere lyon 2 etablissement public NA";"Etablissement public"
"385";"3546024";"l&apos;universite française de dubai lyon lumiere";"Marque expirée";20071217;20171217;"universite lumiere lyon 2 etablissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3546024";"EtablissementPublic";"Français[e]";"universite lumiere lyon 2 etablissement public NA";"Etablissement public"
"386";"3546033";"l&apos;universite française de dubai";"Marque expirée";20071217;20171217;"universite lumiere lyon 2 etablissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3546033";"EtablissementPublic";"Français[e]";"universite lumiere lyon 2 etablissement public NA";"Etablissement public"
"387";"3532505";"elfe etude longitudinale française depuis l&apos;enfance";"Marque expirée";20070920;20170920;"institut national d&apos;études démographiques établissement publique à caractère scientifique et technologique ined service juridique,institut de veille sanitaire etablissement public";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3532505";"EtablissementPublic";"Français[e]";"institut national d&apos;études démographiques établissement publique à caractère scientifique et technologique ined service juridique,institut de veille sanitaire etablissement public NA";"Etablissement public"
"388";"3467601";"dilf diplôme initial de langue française ciep";"Marque expirée";20061127;20161127;"centre international d&apos;études pédagogiques établissement public à caractère administratif,gérard maillet directeur par intérim du ciep";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3467601";"EtablissementPublic";"Français[e]";"centre international d&apos;études pédagogiques établissement public à caractère administratif,gérard maillet directeur par intérim du ciep NA";"EPA"
"389";"3459153";"franceraster";"Marque renouvelée";20061026;20261026;"institut national de l&apos;information géographique et forestière, etablissement public à caractère administratif";"institut national de l information geographique et forestiere";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3459153";"EtablissementPublic";"France X";"institut national de l&apos;information géographique et forestière, etablissement public à caractère administratif institut national de l information geographique et forestiere";"EPA"
"390";"3448556";"qualité français langue étrangère";"Marque renouvelée";20060901;20260901;"ciep – centre international des etudes pédagogiques, etablissement public";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3448556";"EtablissementPublic";"Français[e]";"ciep – centre international des etudes pédagogiques, etablissement public NA";"Etablissement public"
"391";"3411798";"le pavillon francais";"Marque expirée";20060222;20160222;"etablissement public du musée et du domaine national de versailles établissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3411798";"EtablissementPublic";"Français[e]";"etablissement public du musée et du domaine national de versailles établissement public administratif NA";"EPA"
"392";"3361883";"escf ferrandi école supérieure de cuisine française";"Marque renouvelée";20050530;20250530;"chambre de commerce et d&apos;industrie de region paris ile-de-france, etablissement public administratif";"chambre de commerce et d industrie de region paris ile de france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3361883";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de region paris ile-de-france, etablissement public administratif chambre de commerce et d industrie de region paris ile de france";"EPA"
"393";"3361891";"escf école supérieure de cuisine française";"Marque renouvelée";20050530;20250530;"chambre de commerce et d&apos;industrie de region paris ile-de-france, etablissement public administratif";"chambre de commerce et d industrie de region paris ile de france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3361891";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de region paris ile-de-france, etablissement public administratif chambre de commerce et d industrie de region paris ile de france";"EPA"
"394";"3352387";"defi dispositif d&apos;enseignement du français interactif";"Marque expirée";20050412;20150412;"universite de poitiers etablissement public";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3352387";"EtablissementPublic";"Français[e]";"universite de poitiers etablissement public NA";"Etablissement public"
"395";"3334326";"marne la vallee epafrance";"Marque expirée";20041230;20141230;"etablissement public d&apos;aménagement de la ville nouvelle de marne la vallee e.p.i.c.";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3334326";"EtablissementPublic";"X France";"etablissement public d&apos;aménagement de la ville nouvelle de marne la vallee e.p.i.c. NA";"Etablissement public"
"396";"3332697";"marne la vallee epamarne / epafrance";"Marque expirée";20041223;20141223;"etablissement public d&apos;aménagement de la ville nouvelle de marne la vallée e.p.i.c.";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3332697";"EtablissementPublic";"X France";"etablissement public d&apos;aménagement de la ville nouvelle de marne la vallée e.p.i.c. NA";"Etablissement public"
"397";"3297182";"www.farepassion.pf le 1er site sur l&apos;habitat en polynesie francaise";"Marque expirée";20040608;20140608;"offices des postes et telecommunications etablissement public industriel et commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3297182";"EtablissementPublic";"Français[e]";"offices des postes et telecommunications etablissement public industriel et commercial NA";"EPIC"
"398";"3246040";"afssaps agence francaise de securite sanitaire des produits de sante";"Marque expirée";20030917;20130917;"agence française de sécurité sanitaire des produits de santé etablissement public administratif de l&apos;etat";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3246040";"EtablissementPublic";"Français[e]";"agence française de sécurité sanitaire des produits de santé etablissement public administratif de l&apos;etat NA";"EPA"
"399";"3233841";"institut français des administrateurs";"Marque renouvelée";20030630;20330630;"chambre de commerce et d&apos;industrie de region paris ile-de-france, etablissement public administratif";"chambre de commerce et d industrie de region paris ile de france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3233841";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de region paris ile-de-france, etablissement public administratif chambre de commerce et d industrie de region paris ile de france";"EPA"
"400";"3228504";"analyse et traitement informatique de la langue française";"Marque expirée";20030602;20130602;"centre national de la recherche scientifique (c.n.r.s.) etablissement public";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3228504";"EtablissementPublic";"Français[e]";"centre national de la recherche scientifique (c.n.r.s.) etablissement public NA";"Etablissement public"
"401";"3223342";"canufle campus numérique français langue etrangère";"Marque expirée";20030422;20130422;"université stendhal grenoble 3 etablissement public à caractère scientifique, culturel et professionnel (epcscp) ";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3223342";"EtablissementPublic";"Français[e]";"université stendhal grenoble 3 etablissement public à caractère scientifique, culturel et professionnel (epcscp)  NA";"EPSCP"
"402";"3171935";"médaille de reconnaissance de la nation republique française 1914-1918 operations exterieures 1939-1945";"Marque renouvelée";20020702;20320702;"la monnaie de paris, etablissement public à caractère industriel et commercial";"la monnaie de paris";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3171935";"EtablissementPublic";"Français[e]";"la monnaie de paris, etablissement public à caractère industriel et commercial la monnaie de paris";"EPIC"
"403";"3156005";"ifp institut francais du petrole";"Marque expirée";20020327;20220327;"ifp energies nouvelles, etablissement public à caractère industriel et commerciel";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3156005";"EtablissementPublic";"Français[e]";"ifp energies nouvelles, etablissement public à caractère industriel et commerciel NA";"Etablissement public"
"404";"3141263";"firmafrance";"Marque expirée";20020111;20220111;"ubifrance, etablissement public à caractère industriel et commercial";"business france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3141263";"EtablissementPublic";"X France";"ubifrance, etablissement public à caractère industriel et commercial business france";"EPIC"
"405";"3135645";"alix un outil de strategie a l exportation tendances mondiales internationale offre francaise offre des concurrents sources et ressources pour un mond";"Marque expirée";20011207;20111207;"centre français du commerce extérieur (établissement public à caractère industriel et commercial) représenté par madame raynaud, conseiller juridique près le secrétaire général,";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3135645";"EtablissementPublic";"Français[e]";"centre français du commerce extérieur (établissement public à caractère industriel et commercial) représenté par madame raynaud, conseiller juridique près le secrétaire général, NA";"EPIC"
"406";"3134540";"sinofrancemba";"Marque expirée";20011130;20111130;"chambre de commerce et d&apos;industrie de grenoble etablissement public à caractère administratif,";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3134540";"EtablissementPublic";"Autre France";"chambre de commerce et d&apos;industrie de grenoble etablissement public à caractère administratif, NA";"EPA"
"407";"3131512";"sisfrance";"Marque renouvelée";20011115;20311115;"bureau de recherches geologiques et minieres, etablissement public à caractère industriel et commercial";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3131512";"EtablissementPublic";"X France";"bureau de recherches geologiques et minieres, etablissement public à caractère industriel et commercial NA";"EPIC"
"408";"3095705";"ubifrance";"Marque renouvelée";20010417;20310417;"business france, etablissement public à caractère industriel et commercial";"ubifrance,business france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3095705";"EtablissementPublic";"X France";"business france, etablissement public à caractère industriel et commercial ubifrance,business france";"EPIC"
